blender_2,49;001;58,521242902
blender_2,49;002;30,049297455
blender_2,49;003;20,544203041
blender_2,49;004;15,873399113
blender_2,49;005;12,856212466
blender_2,49;006;11,089480287
blender_2,49;007;9,867547547
blender_2,49;008;8,865746854
blender_2,49;009;8,502548813
blender_2,49;010;7,960835017
blender_2,49;011;6,880369513
blender_2,49;012;6,431994561
blender_2,49;013;6,402822003
blender_2,49;014;6,25315336
blender_2,49;015;5,447575637
blender_2,49;016;5,799536684
blender_2,49;017;5,428534425
blender_2,49;018;4,933839136
blender_2,49;019;5,344591022
blender_2,49;020;4,954381986
blender_2,49;021;5,143376998
blender_2,49;022;5,007387686
blender_2,49;023;4,356018213
blender_2,49;024;4,061654682
blender_2,49;025;4,086301762
blender_2,49;026;4,595847078
blender_2,49;027;3,954227551
blender_2,49;028;3,922080358
blender_2,49;029;4,432910787
blender_2,49;030;3,993416684
blender_2,49;031;4,598825115
blender_2,49;032;3,697146129
blender_2,49;033;4,419209579
blender_2,49;034;4,675495728
blender_2,49;035;4,426328982
blender_2,49;036;4,299008044
blender_2,49;037;4,408781923
blender_2,49;038;4,522563189
blender_2,49;039;4,392914623
blender_2,49;040;3,662649655
blender_2,49;041;4,165960092
blender_2,49;042;4,399309322
blender_2,49;043;4,339976288
blender_2,49;044;4,378550909
blender_2,49;045;4,412790646
blender_2,49;046;3,685801978
blender_2,49;047;3,630846107
blender_2,49;048;3,586195362
blender_2,49;049;7,198237244
blender_2,49;050;3,346602444
blender_2,49;051;4,235445728
blender_2,49;052;3,502894971
blender_2,49;053;4,263444075
blender_2,49;054;4,207172531
blender_2,49;055;3,37738101
blender_2,49;056;3,505599305
blender_2,49;057;4,534112975
blender_2,49;058;4,487224949
blender_2,49;059;4,293638263
blender_2,49;060;4,46293769
blender_2,49;061;4,610663171
blender_2,49;062;4,600054884
blender_2,49;063;4,61014116
blender_2,49;064;3,800684784
blender_2,49;065;4,744604258
blender_2,49;066;4,815962632
blender_2,49;067;4,835943909
blender_2,49;068;4,571774727
blender_2,49;069;4,736327974
blender_2,49;070;4,754432426
blender_2,49;071;3,982758023
blender_2,49;072;4,782812371
blender_2,49;073;5,366424577
blender_2,49;074;4,7841527
blender_2,49;075;5,027821818
blender_2,49;076;4,965870153
blender_2,49;077;6,009815612
blender_2,49;078;5,628346528
blender_2,49;079;6,190722799
blender_2,49;080;5,273040529
blender_2,49;081;5,458728147
blender_2,49;082;5,074046307
blender_2,49;083;5,059319901
blender_2,49;084;5,047616493
blender_2,49;085;6,933211564
blender_2,49;086;6,855069306
blender_2,49;087;4,791859944
blender_2,49;088;5,589729037
blender_2,49;089;7,137687316
blender_2,49;090;5,405744338
blender_2,49;091;5,345336759
blender_2,49;092;7,226217854
blender_2,49;093;5,504432223
blender_2,49;094;7,520384205
blender_2,49;095;5,390146592
blender_2,49;096;7,356658323
blender_2,49;097;6,168776555
blender_2,49;098;4,606053739
blender_2,49;099;5,39389138
blender_2,49;100;6,43697111
blender_2,49;101;5,567916809
blender_2,49;102;5,582031192
blender_2,49;103;7,506158761
blender_2,49;104;5,724884964
blender_2,49;105;5,875965322
blender_2,49;106;7,935190697
blender_2,49;107;5,837042299
blender_2,49;108;4,909128733
blender_2,49;109;8,15473302
blender_2,49;110;6,471186737
blender_2,49;111;5,834177509
blender_2,49;112;6,815280244
blender_2,49;113;7,979618496
blender_2,49;114;4,905886623
blender_2,49;115;7,416530813
blender_2,49;116;7,45071062
blender_2,49;117;8,383956135
blender_2,49;118;8,609396944
blender_2,49;119;8,696878954
blender_2,49_recurse;001;58,514507104
blender_2,49_recurse;002;30,052064925
blender_2,49_recurse;003;20,554024826
blender_2,49_recurse;004;15,854354196
blender_2,49_recurse;005;12,87447018
blender_2,49_recurse;006;11,100653096
blender_2,49_recurse;007;9,870381621
blender_2,49_recurse;008;8,901166101
blender_2,49_recurse;009;8,529783435
blender_2,49_recurse;010;7,38593281
blender_2,49_recurse;011;6,850494262
blender_2,49_recurse;012;6,855753446
blender_2,49_recurse;013;5,982817175
blender_2,49_recurse;014;5,886606183
blender_2,49_recurse;015;5,472304444
blender_2,49_recurse;016;5,834101043
blender_2,49_recurse;017;5,405214642
blender_2,49_recurse;018;5,413581196
blender_2,49_recurse;019;4,578372732
blender_2,49_recurse;020;4,990828465
blender_2,49_recurse;021;4,482341047
blender_2,49_recurse;022;5,000818174
blender_2,49_recurse;023;4,138278942
blender_2,49_recurse;024;4,689388528
blender_2,49_recurse;025;4,669032149
blender_2,49_recurse;026;4,873231045
blender_2,49_recurse;027;4,537451587
blender_2,49_recurse;028;4,524611567
blender_2,49_recurse;029;4,319459229
blender_2,49_recurse;030;4,688756387
blender_2,49_recurse;031;4,649197113
blender_2,49_recurse;032;4,685183609
blender_2,49_recurse;033;4,642807572
blender_2,49_recurse;034;4,395693704
blender_2,49_recurse;035;4,434872978
blender_2,49_recurse;036;4,421058601
blender_2,49_recurse;037;4,464500516
blender_2,49_recurse;038;4,382990273
blender_2,49_recurse;039;4,399021478
blender_2,49_recurse;040;4,421576498
blender_2,49_recurse;041;3,639541415
blender_2,49_recurse;042;4,044568399
blender_2,49_recurse;043;4,451807973
blender_2,49_recurse;044;4,372649577
blender_2,49_recurse;045;3,183707203
blender_2,49_recurse;046;4,355336925
blender_2,49_recurse;047;4,361700607
blender_2,49_recurse;048;3,30384109
blender_2,49_recurse;049;4,357037697
blender_2,49_recurse;050;4,387988692
blender_2,49_recurse;051;3,528418149
blender_2,49_recurse;052;3,521217202
blender_2,49_recurse;053;4,434108601
blender_2,49_recurse;054;4,454316257
blender_2,49_recurse;055;4,387654036
blender_2,49_recurse;056;4,576105309
blender_2,49_recurse;057;4,368912817
blender_2,49_recurse;058;3,496369511
blender_2,49_recurse;059;4,535144359
blender_2,49_recurse;060;4,343918276
blender_2,49_recurse;061;4,446022274
blender_2,49_recurse;062;4,596156344
blender_2,49_recurse;063;4,407668146
blender_2,49_recurse;064;4,570349431
blender_2,49_recurse;065;4,662976007
blender_2,49_recurse;066;4,762030907
blender_2,49_recurse;067;3,968437455
blender_2,49_recurse;068;3,569462203
blender_2,49_recurse;069;3,77911939
blender_2,49_recurse;070;4,728163928
blender_2,49_recurse;071;5,18740119
blender_2,49_recurse;072;5,155732061
blender_2,49_recurse;073;3,891125515
blender_2,49_recurse;074;4,771602512
blender_2,49_recurse;075;4,845399696
blender_2,49_recurse;076;4,86429818
blender_2,49_recurse;077;6,126712252
blender_2,49_recurse;078;4,942465556
blender_2,49_recurse;079;4,908481742
blender_2,49_recurse;080;5,228647482
blender_2,49_recurse;081;4,943014707
blender_2,49_recurse;082;5,034784227
blender_2,49_recurse;083;5,039291315
blender_2,49_recurse;084;4,402627036
blender_2,49_recurse;085;5,095468233
blender_2,49_recurse;086;5,811536552
blender_2,49_recurse;087;6,979541744
blender_2,49_recurse;088;5,995516358
blender_2,49_recurse;089;6,066944623
blender_2,49_recurse;090;5,404473201
blender_2,49_recurse;091;5,754468823
blender_2,49_recurse;092;5,548767391
blender_2,49_recurse;093;7,189642208
blender_2,49_recurse;094;14,433356824
blender_2,49_recurse;095;5,575900486
blender_2,49_recurse;096;7,121474467
blender_2,49_recurse;097;5,015428485
blender_2,49_recurse;098;7,339156072
blender_2,49_recurse;099;5,480528496
blender_2,49_recurse;100;5,606205101
blender_2,49_recurse;101;6,200585039
blender_2,49_recurse;102;7,741927697
blender_2,49_recurse;103;5,677472106
blender_2,49_recurse;104;6,143148953
blender_2,49_recurse;105;5,847871528
blender_2,49_recurse;106;7,28309668
blender_2,49_recurse;107;7,904775618
blender_2,49_recurse;108;5,872621604
blender_2,49_recurse;109;7,130889756
blender_2,49_recurse;110;8,106167662
blender_2,49_recurse;111;5,273172107
blender_2,49_recurse;112;6,997797009
blender_2,49_recurse;113;6,233316602
blender_2,49_recurse;114;8,433289969
blender_2,49_recurse;115;8,307157883
blender_2,49_recurse;116;8,056831822
blender_2,49_recurse;117;8,067115698
blender_2,49_recurse;118;8,362151432
blender_2,49_recurse;119;6,177970801
blender_2,59;001;172,752474199
blender_2,59;002;86,999366358
blender_2,59;003;58,939949088
blender_2,59;004;45,108170885
blender_2,59;005;36,464754379
blender_2,59;006;30,858441368
blender_2,59;007;27,377795718
blender_2,59;008;24,978018412
