blender_2,49;001;58,426114087
blender_2,49;002;29,947787745
blender_2,49;003;20,456971684
blender_2,49;004;15,767535938
blender_2,49;005;12,763211282
blender_2,49;006;11,003124568
blender_2,49;007;9,771313689
blender_2,49;008;8,778510782
blender_2,49;009;8,065535783
blender_2,49;010;7,830477262
blender_2,49;011;6,973532232
blender_2,49;012;6,322137387
blender_2,49;013;5,828991262
blender_2,49;014;6,146764974
blender_2,49;015;5,676962943
blender_2,49;016;5,30745995
blender_2,49;017;4,862874167
blender_2,49;018;4,807521629
blender_2,49;019;4,487000814
blender_2,49;020;4,920622231
blender_2,49;021;4,466413719
blender_2,49;022;4,303094528
blender_2,49;023;4,529329118
blender_2,49;024;4,557466086
blender_2,49;025;4,541127558
blender_2,49;026;4,051743558
blender_2,49;027;3,855896844
blender_2,49;028;4,067440623
blender_2,49;029;3,879515302
blender_2,49;030;3,97491326
blender_2,49;031;4,177613655
blender_2,49;032;4,000702487
blender_2,49;033;4,542590222
blender_2,49;034;3,839748411
blender_2,49;035;4,277008878
blender_2,49;036;3,621685897
blender_2,49;037;3,590901729
blender_2,49;038;3,576769241
blender_2,49;039;4,258080475
blender_2,49;040;4,212276083
blender_2,49;041;4,046409131
blender_2,49;042;4,528642452
blender_2,49;043;3,957703981
blender_2,49;044;3,472718341
blender_2,49;045;4,09393993
blender_2,49;046;3,506886521
blender_2,49;047;3,917025548
blender_2,49;048;4,245843831
blender_2,49;049;3,49176096
blender_2,49;050;3,971925476
blender_2,49;051;3,407864558
blender_2,49;052;4,171432503
blender_2,49;053;4,072416113
blender_2,49;054;4,076810012
blender_2,49;055;4,017835368
blender_2,49;056;4,321539317
blender_2,49;057;4,052750556
blender_2,49;058;4,124478992
blender_2,49;059;4,155927237
blender_2,49;060;4,187320736
blender_2,49;061;3,632373301
blender_2,49;062;4,37858637
blender_2,49;063;4,380235184
blender_2,49;064;4,800901633
blender_2,49;065;4,541545667
blender_2,49;066;4,514179061
blender_2,49;067;4,748378254
blender_2,49;068;4,593796631
blender_2,49;069;4,415537817
blender_2,49;070;4,533744182
blender_2,49;071;4,681785449
blender_2,49;072;4,653380878
blender_2,49;073;4,967755167
blender_2,49;074;4,116257835
